objectId,Postal_Code,Place_Name,ACL,Latitude,updatedAt,Longitude,Accuracy,createdAt
Q3LYRtmRCA,T6P,Edmonton (East Southeast Industrial / South Clover Bar),null,53.5078,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-113.3723,6,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
RqprpNhcns,T6T,Edmonton (Meadows),null,53.4617,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-113.371,6,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
yIk8bdyadR,T6R,Edmonton (Riverbend),null,53.4567,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-113.5801,6,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
rKZxkvNyeY,T6V,Edmonton (West Castledowns),null,53.6112,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-113.5746,6,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
swIiufBGS6,T7P,Westlock,null,54.1502,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-113.8688,4,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
nn1a63mdkU,T8C,Sherwood Park Inner Southwest,null,53.4391,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-113.1903,1,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
48kBjSaXg0,T8G,Sherwood Park East,null,53.5052,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-112.9529,1,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
io4F5AWGnz,T6K,Edmonton (West Mill Woods),null,53.4609,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-113.4519,6,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
ajrQPWXoHZ,T7V,Hinton,null,53.4001,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-117.5857,4,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
EP5UZQbvcK,T7N,Barrhead,null,54.1334,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-114.4021,4,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
eAswRY2xnI,T7A,Drayton Valley,null,53.2168,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-114.9854,4,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
lIkBZ8ply0,T7X,Spruce Grove North,null,53.5334,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-113.9187,4,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
tdd8WrKWws,T6X,Edmonton (Ellerslie),null,53.4154,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-113.4178,6,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
PzWOb7DGQf,T8B,Sherwood Park Outer Southwest,null,53.4397,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-113.2952,1,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
vPcetjvRsC,T8E,Sherwood Park Central,null,53.5225,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-113.1022,1,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
CLW7rNBDBx,T7E,Edson,null,53.5834,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-116.4356,4,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
yC9v1FIHhp,T7Y,Spruce Grove South,null,53.4184,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-113.8097,1,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
213ERC2BKE,T8N,St. Albert,null,53.6334,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-113.6353,4,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
AXSuw4AN3v,T7Z,Stony Plain,null,53.5334,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-114.0021,4,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
CtPubayskz,T8A,Sherwood Park West,null,53.528,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-113.2512,1,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
JF6o4RsR0L,T8L,Fort Saskatchewan,null,53.7168,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-113.2187,4,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
8U2I3X6KvF,T8V,Grande Prairie Central,null,55.1808,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-118.9103,5,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
0OhZDc4ixB,T9M,Cold Lake,null,54.4502,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-110.2017,4,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
8JsZmCHxEh,T8S,Peace River,null,56.2501,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-117.286,4,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
3we9GegyCn,T9H,Fort McMurray Outer Central,null,56.664,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-111.1357,1,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
oKr2b33ORs,T9A,Wetaskiwin,null,52.9668,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-113.3687,4,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
HzF0U5LjSF,T8H,Sherwood Park Northwest,null,53.556,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-113.2952,1,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
Hxrnso1vz6,T8R,Morinville,null,53.8001,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-113.652,4,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
RDMHQlrMXm,T9G,Devon,null,53.3668,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-113.7353,4,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
bhCxus1IjA,T8X,Grande Prairie East,null,55.1834,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-118.7457,1,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
eP7bIFlgkj,T8W,Grande Prairie South,null,55.1303,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-118.7946,5,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
GxFUfAfbTf,T9E,Leduc,null,53.2668,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-113.552,4,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
HSut9XDhVG,T9J,Fort McMurray Inner Central,null,56.707,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-111.3771,1,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
I2sAVLMb9t,T8T,St. Albert,null,53.6867,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-113.7102,4,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
6CfI4LPboo,V0C,Northern British Columbia (Fort Nelson),null,58.3874,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-125.7167,6,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
FeQvRk4Kyk,T9W,Wainwright,null,52.839,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-110.8572,4,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
9JBiC6y1Bd,T9V,Lloydminster,null,53.2717,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-110.0853,1,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
DOTnoYLarA,V0B,East Kootenays (Fernie),null,49.6775,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-115.5636,6,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
UReo4VSFJx,T9C,Vegreville,null,53.5001,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-112.0518,4,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
VGUfqgz2gg,T9X,Vermilion,null,53.3669,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-110.8517,4,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
N4tgkR3NJY,T9N,Bonnyville,null,54.2668,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-110.7351,4,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
JX3thRLRkF,T9S,Athabasca,null,54.7169,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-113.2854,4,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
LX6LmLPTCC,V0A,Upper Columbia Region (Golden),null,51.2994,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-116.939,6,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
FvJkdp3dJ9,T9K,Fort McMurray Northwest,null,56.7538,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-111.435,1,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
SXiw6R1jYi,V5Y,Vancouver (West Mount Pleasant / West Riley Park-Little Mountain),null,49.2492,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-123.1104,6,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
YXXCG7PSIl,V5V,Vancouver (West Kensington / NE Riley Park-Little Mountain),null,49.248,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-123.0913,6,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
2SkC5WeLWB,V6E,Vancouver (South West End),null,49.2833,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-123.1298,1,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
PU8EvTxKDL,V6Z,Vancouver (SW Downtown),null,49.2767,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-123.13,5,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
dnHRzD97Kg,V7G,North Vancouver Outer East,null,49.3678,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-122.9278,6,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
tzrnHSWAXv,V6P,Vancouver (SE Kerrisdale / SW Oakridge / West Marpole),null,49.2151,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-123.1396,1,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
A3btG5NpuK,V5K,Vancouver (North Hastings-Sunrise),null,49.2807,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-123.0397,6,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
hKporzumPc,V6G,Vancouver (North West End / Stanley Park),null,49.299,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-123.1408,1,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
l47eIsCXqv,V7K,North Vancouver North Central,null,49.3597,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-123.0377,6,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
CSfFHDNnMW,V5L,Vancouver (North Grandview-Woodlands),null,49.2795,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-123.0667,6,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
jxUZwpWit2,V7M,North Vancouver Southwest Central,null,49.3222,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-123.0834,6,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
dCH8Fi0D9o,V5S,Vancouver (Killarney),null,49.2175,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-123.038,6,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
TBQe1QLzNe,V5M,Vancouver (South Hastings-Sunrise / North Renfrew-Collingwood),null,49.26,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-123.0398,6,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
Yc4CXkzseM,V6K,Vancouver (Central Kitsilano),null,49.2646,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-123.1648,1,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
3KJahy37LZ,V6H,Vancouver (West Fairview / Granville Island / NE Shaughnessy),null,49.2559,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-123.1322,1,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
9vQh7akTBD,V6J,Vancouver (NW Shaughnessy / East Kitsilano / Quilchena),null,49.2603,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-123.146,1,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
UeGMHag4RK,V5R,Vancouver (South Renfrew-Collingwood),null,49.2397,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-123.0407,6,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
fTF4yGSCH1,V6C,Vancouver (Waterfront / Coal Harbour / Canada Place),null,49.2866,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-123.1158,5,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
BY2tJVEkAG,V6M,Vancouver (South Shaughnessy / NW Oakridge / NE Kerrisdale / SE Arbutus Ridge),null,49.2344,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-123.1451,1,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
M1cupHgzwZ,V7J,North Vancouver East Central,null,49.3622,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-123.0178,6,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
XYWTe7yLBR,V5P,Vancouver (SE Kensington / Victoria-Fraserview),null,49.222,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-123.0683,6,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
03wNFppapy,V7V,West Vancouver South,null,49.3397,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-123.1912,6,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
EACSJEhIDB,V6A,Vancouver (Strathcona / Chinatown / Downtown Eastside),null,49.2779,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-123.0908,1,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
WQLma09paI,V5W,Vancouver (SE Riley Park-Little Mountain / SW Kensington / NE Oakridge / North Sunset),null,49.2327,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-123.0917,6,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
E2crFrTUhB,V6S,Vancouver (Chaldecutt / South University Endowment Lands),null,49.2491,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-123.2088,1,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
AYgRbkzPZB,V5X,Vancouver (SE Oakridge / East Marpole / South Sunset),null,49.2156,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-123.0979,6,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
OEmlbN8Y9h,V6B,Vancouver (NE Downtown / Harbour Centre / Gastown / Yaletown),null,49.2788,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-123.1139,1,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
CAfClsVEQ1,V6L,Vancouver (NW Arbutus Ridge),null,49.2497,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-123.166,1,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
unnASGSw5v,V7P,North Vancouver Southwest,null,49.322,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-123.1149,6,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
3qT9rXRwDc,V7Y,Vancouver (Pacific Centre),null,49.2819,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-123.119,6,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
afxHpDtwOm,V6N,Vancouver (Dunbar-Southlands / Musqueam),null,49.2302,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-123.189,1,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
xesi6Msvf6,V7X,Vancouver (Bentall Centre),null,49.2935,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-123.1162,,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
akSGy5wztf,V7R,North Vancouver Northwest,null,49.3775,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-123.0862,6,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
G6xMxWtg83,V7L,North Vancouver South Central,null,49.316,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-123.0576,6,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
dIxYzPYpU4,V7T,West Vancouver Southeast,null,49.3322,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-123.1417,6,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
0RcoAtF6Eu,V7N,North Vancouver Northwest Central,null,49.35,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-123.0679,6,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
Hc5J5gJMlB,V5Z,Vancouver (East Fairview / South Cambie),null,49.2475,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-123.121,6,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
5oTLRTz2DW,V6R,Vancouver (West Kitsilano / Jericho),null,49.2666,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-123.1976,1,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
JHE46gcZME,V5T,Vancouver (East Mount Pleasant),null,49.262,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-123.0923,6,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
sgjeuMMtso,V6T,Vancouver (UBC),null,49.4635,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-122.822,1,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
FFjgJCDkEw,V7H,North Vancouver Inner East,null,49.3551,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-122.9802,6,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
7vn14BXjEt,V7S,West Vancouver North,null,49.3745,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-123.1864,6,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
a8AywrHCgq,V5N,Vancouver (South Grandview-Woodlands / NE Kensington),null,49.2551,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-123.0667,6,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
F6xGUNYMWL,V7W,West Vancouver West,null,49.3615,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico),-123.2627,6,Thu Feb 20 2020 12:14:18 GMT-0800 (hora estándar del Pacífico)
o3BmOI3f93,V0E,Central Okanagan and High Country (Revelstoke),null,51.505,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-119.2034,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
gZsOvlzExL,V0N,"North Island, Sunshine Coast, and Southern Gulf Islands (Whistler)",null,51.2944,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-126.0745,5,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
bB32ccOB5P,V0L,Chilcotin (Alexis Creek),null,52.0993,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-123.6526,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
XNsiECtI9k,V0M,Harrison Lake Region (Agassiz),null,49.6346,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-122.038,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
v5twANTC07,V0S,Juan de Fuca Shore (Sooke),null,48.5432,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-123.672,5,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
TwmINc8qe4,V0K,Cariboo and West Okanagan (100 Mile House),null,51.4367,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-121.6384,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
9uYfzSHzDC,V0J,Omineca and Yellowhead (Smithers),null,55.9964,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-126.8574,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
ZP4DTSBsgP,V0V,Lower Skeena (Port Edward),null,53.9725,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-129.8986,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
SRbBbCSCSY,V0H,South Okanagan (Summerland),null,49.4089,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-119.0054,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
dNggzlVChn,V0G,West Kootenays (Rossland),null,50.053,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-117.4291,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
FbrY0orkT9,V0R,Central Island (Chemainus),null,49.027,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-124.8461,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
avI3WdUWL8,V0T,Inside Passage and the Queen Charlottes (Queen Charlotte City),null,52.2338,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-126.2134,5,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
RaoFxGfoVe,V0P,North Central Island and Bute Inlet Region (Gold River),null,49.8866,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-126.2673,5,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
JyNTdO02NM,V0W,Atlin Region (Atlin),null,59.6378,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-133.5433,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
6Nv1eADxy9,V1M,Langley Township North,null,49.1661,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-122.5792,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
oniyBWLg8A,V0X,Similkameen (Hope),null,49.3688,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-120.6569,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
mFXeAbLmnX,V1A,Kimberley,null,49.6832,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-115.9855,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
IRUPfJs8gt,V1B,Vernon East,null,50.084,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-118.938,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
Yq27yF5qfW,V1L,Nelson,null,49.4999,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-117.2855,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
2JZ0MkqSoQ,V1K,Merritt,null,50.1122,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-120.7942,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
aHgE8cDLn8,V1J,Fort St. John,null,56.2499,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-120.8529,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
l1CNzG6jPz,V1C,Cranbrook,null,49.4999,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-115.7688,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
Wp58icdsYR,V1G,Dawson Creek,null,55.7666,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-120.2362,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
